"Rooms","Price","Distance","Bedroom2","Bathroom","Car","Landsize","Lattitude","Longtitude","Propertycount","Suburb","Type","Method","SellerG","CouncilArea","Regionname","Year","month"
0.0648737423493683,1.21117305109743,-1.16512124996703,0.0882809816243597,0.673341875254257,-1.67640515160481,-0.10785562537306,-0.454167892206022,-0.446672155233635,-0.953372026848323,5,1,2,87,27,6,2,3
-0.981427232834035,0.563600619935922,-1.16512124996703,-0.947000305473052,-0.772347083789666,-1.67640515160481,-0.107354456301116,-0.427672753420479,-0.372573532315997,-0.953372026848323,5,1,2,220,27,6,2,3
-0.981427232834035,0.053676435011639,-1.16512124996703,-1.98228159257046,-0.772347083789666,-1.67640515160481,-0.103094519189597,-0.444074506002023,-0.450521434346367,-0.953372026848323,5,1,2,144,27,6,1,8
-0.981427232834035,0.741917666197788,-1.16512124996703,-0.947000305473052,-0.772347083789666,-0.635208512992642,-0.0980828284701619,-0.394869248257392,-0.414915602554686,-0.953372026848323,5,1,2,229,27,6,1,5
1.11117471753277,1.91505612844691,-1.16512124996703,1.12356226872177,0.673341875254257,-0.635208512992642,-0.101591011973766,-0.447859525828567,-0.41299096299832,-0.953372026848323,5,1,2,144,27,6,1,5
0.0648737423493683,0.741917666197788,-1.16512124996703,0.0882809816243597,0.673341875254257,0.405988125619525,0.0399892508502665,-0.442812832726478,-0.340816979637048,-0.953372026848323,5,2,5,144,27,6,1,11
0.0648737423493683,1.13296382028083,-1.16512124996703,0.0882809816243597,0.673341875254257,-0.635208512992642,-0.106853287229173,-0.407485981012481,-0.415877922332869,-0.953372026848323,5,1,5,87,27,6,1,11
-0.981427232834035,1.63350289750712,-1.16512124996703,-0.947000305473052,-0.772347083789666,-0.635208512992642,-0.0900641233190662,-0.416317693940935,-0.383159049875737,-0.953372026848323,5,1,2,87,27,6,1,9
0.0648737423493683,1.13296382028083,-1.16512124996703,0.0882809816243597,-0.772347083789666,-0.635208512992642,-0.0765325583765923,-0.442812832726478,-0.35910105542198,-0.953372026848323,5,1,5,43,27,6,1,9
0.0648737423493683,1.13296382028083,-1.16512124996703,0.0882809816243597,0.673341875254257,-0.635208512992642,-0.117377837739986,-0.41505602066548,-0.366799613647171,-0.953372026848323,5,1,2,144,27,6,1,9
-0.981427232834035,1.14860566644415,-1.16512124996703,-0.947000305473052,-0.772347083789666,-1.67640515160481,-0.0797901573442249,-0.362065743094305,-0.397593846547937,-0.953372026848323,5,1,1,87,27,6,1,12
0.0648737423493683,2.40777428259153,-1.16512124996703,0.0882809816243597,0.673341875254257,-0.635208512992642,-0.0955769831104445,-0.407485981012481,-0.353327136753155,-0.953372026848323,5,1,2,43,27,6,1,12
2.15747569271617,1.60221920518047,-1.16512124996703,2.15884355581918,0.673341875254257,-0.635208512992642,-0.0805419109521401,-0.433981119798024,-0.380272090541188,-0.953372026848323,5,1,2,87,27,6,1,12
0.0648737423493683,0.350871512114749,-1.16512124996703,0.0882809816243597,-0.772347083789666,-1.67640515160481,-0.107605040837088,-0.416317693940935,-0.444747515677816,-0.953372026848323,5,1,2,96,27,6,1,12
0.0648737423493683,0.460364435258,-1.16512124996703,0.0882809816243597,0.673341875254257,0.405988125619525,-0.139930445977442,-0.452906218930567,-0.424538800336244,-0.953372026848323,5,1,2,87,27,6,1,6
-0.981427232834035,-0.118383872784898,-1.16512124996703,-0.947000305473052,-0.772347083789666,-1.67640515160481,-0.0677620996175814,-0.397392594808392,-0.41299096299832,-0.953372026848323,5,1,2,43,27,6,1,11
0.0648737423493683,2.34520689793825,-1.16512124996703,0.0882809816243597,0.673341875254257,-0.635208512992642,-0.0827971717758858,-0.445336179277478,-0.434161998117801,-0.953372026848323,5,1,2,87,27,6,1,10
-0.981427232834035,0.386065665982222,-1.16512124996703,-0.947000305473052,-0.772347083789666,-1.67640515160481,-0.102593350117653,-0.442812832726478,-0.453408393680643,-0.953372026848323,5,1,2,87,27,6,1,10
-0.981427232834035,0.76146997390194,-1.16512124996703,-0.947000305473052,-0.772347083789666,-1.67640515160481,-0.104598026405427,-0.418841040491935,-0.375460491650546,-0.953372026848323,5,1,2,87,27,6,1,10
0.0648737423493683,1.44580074354726,-1.16512124996703,0.0882809816243597,0.673341875254257,-0.635208512992642,-0.0870571088874054,-0.47687801116511,-0.362950334534439,-0.953372026848323,5,1,5,220,27,6,1,4
0.0648737423493683,1.28938228191404,-1.16512124996703,0.0882809816243597,-0.772347083789666,-1.67640515160481,-0.0875582779593488,-0.47435466461411,-0.390857608100929,-0.953372026848323,5,1,2,87,27,6,2,3
0.0648737423493683,3.02562720604274,-1.16512124996703,0.0882809816243597,0.673341875254257,-1.67640515160481,-0.103094519189597,-0.480663030991565,-0.386046009210287,-0.953372026848323,5,1,2,87,27,6,2,3
1.11117471753277,2.69714843661298,-1.16512124996703,1.12356226872177,2.11903083429818,-0.635208512992642,-0.0579893027146836,-0.473092991338565,-0.459182312349742,-0.953372026848323,5,1,5,43,27,6,1,6
-0.981427232834035,-0.670541042350149,-1.16512124996703,-0.947000305473052,-0.772347083789666,-0.635208512992642,-0.139930445977442,-0.464261278410021,-0.394706887213661,-0.953372026848323,5,3,2,87,27,6,1,5
0.0648737423493683,1.60221920518047,-1.16512124996703,-0.947000305473052,-0.772347083789666,-0.635208512992642,-0.109860301660834,-0.42262606031848,-0.390857608100929,-0.953372026848323,5,1,4,144,27,6,1,4
0.0648737423493683,1.44580074354726,-1.16512124996703,0.0882809816243597,-0.772347083789666,-0.635208512992642,-0.0802913264161684,-0.465522951685566,-0.408179364107678,-0.953372026848323,5,1,1,144,27,6,1,9
-2.02772820801744,-0.990416796390075,-1.16512124996703,-1.98228159257046,-0.772347083789666,-1.67640515160481,-0.139930445977442,-0.41505602066548,-0.418764881667419,-0.953372026848323,5,3,2,144,27,6,2,2
1.11117471753277,5.72384566921571,-1.16512124996703,1.12356226872177,0.673341875254257,-0.635208512992642,-0.0572375491067684,-0.485709724093654,-0.379309770763005,-0.953372026848323,5,1,2,144,27,6,2,2
-0.981427232834035,0.413438896768035,-1.16512124996703,-0.947000305473052,-0.772347083789666,-1.67640515160481,-0.105850949085286,-0.464261278410021,-0.418764881667419,-0.953372026848323,5,1,2,87,27,6,2,2
0.0648737423493683,1.13452800489716,-1.16512124996703,0.0882809816243597,-0.772347083789666,-0.635208512992642,-0.089312369711151,-0.42514940686948,-0.441860556342993,-0.953372026848323,5,1,2,96,27,6,2,2
0.0648737423493683,0.713762343103809,-1.16512124996703,0.0882809816243597,2.11903083429818,-0.635208512992642,-0.139930445977442,-0.407485981012481,-0.353327136753155,-0.953372026848323,5,1,2,48,27,6,1,7
0.0648737423493683,4.19094474521019,-1.16512124996703,0.0882809816243597,0.673341875254257,0.405988125619525,-0.0584904717866271,-0.404962634461392,-0.435124317895985,-0.953372026848323,5,1,2,87,27,6,1,7
1.11117471753277,1.66478658983376,-1.16512124996703,0.0882809816243597,0.673341875254257,-0.635208512992642,-0.0940734758946141,-0.431457773247024,-0.439935916786627,-0.953372026848323,5,1,2,87,27,6,1,6
-0.981427232834035,1.05475458946422,-1.16512124996703,-0.947000305473052,-0.772347083789666,-0.635208512992642,-0.0993357511500206,-0.408747654287936,-0.446672155233635,-0.953372026848323,5,1,2,144,27,6,1,11
-0.981427232834035,-0.149667565111541,-1.16512124996703,-0.947000305473052,-0.772347083789666,-1.67640515160481,-0.120134267635675,-0.372159129298394,-0.416840242111052,-0.953372026848323,5,1,2,87,27,6,1,5
0.0648737423493683,1.49272628203722,-1.16512124996703,0.0882809816243597,0.673341875254257,-1.67640515160481,-0.101841596509738,-0.499588130124108,-0.386046009210287,-0.953372026848323,5,1,2,96,27,6,1,8
0.0648737423493683,1.0391127433009,-1.16512124996703,0.0882809816243597,0.673341875254257,0.405988125619525,-0.103094519189597,-0.449121199104023,-0.48035334746895,-0.953372026848323,5,1,1,144,27,6,1,8
0.0648737423493683,2.69714843661298,-1.16512124996703,0.0882809816243597,2.11903083429818,-0.635208512992642,-0.139930445977442,-0.387299208604393,-0.361025694978346,-0.953372026848323,5,1,5,33,27,6,1,7
-2.02772820801744,-0.141846642029881,-1.16512124996703,-1.98228159257046,-0.772347083789666,-1.67640515160481,-0.119633098563731,-0.402439287910392,-0.43801127723026,-0.953372026848323,5,1,2,144,27,6,1,7
1.11117471753277,1.44580074354726,-0.636897482441565,0.0882809816243597,0.673341875254257,2.48838140284386,0.0738181632064513,0.485778698043599,0.352053260631822,-1.1975150064053,7,1,2,28,8,3,1,9
0.0648737423493683,0.053676435011639,-0.636897482441565,0.0882809816243597,0.673341875254257,0.405988125619525,-0.0878088624953206,0.300312726544621,0.358789499078831,-1.1975150064053,7,1,2,114,33,3,1,9
0.0648737423493683,0.651194958450523,-0.636897482441565,0.0882809816243597,0.673341875254257,0.405988125619525,-0.0369402016930575,0.4782086583906,0.314522789283775,-1.1975150064053,7,1,2,114,8,3,2,3
1.11117471753277,1.00391858943342,-0.636897482441565,1.12356226872177,0.673341875254257,-0.635208512992642,0.0101696910696295,0.473161965288511,0.344354702406631,-1.1975150064053,7,1,2,51,8,3,1,10
2.15747569271617,2.75971582126627,-0.636897482441565,2.15884355581918,3.5647197933421,2.48838140284386,0.0627924436236948,0.431526747196969,0.303937271724307,-1.1975150064053,7,1,2,165,8,3,1,6
-0.981427232834035,-0.860589473234506,-0.636897482441565,-0.947000305473052,-0.772347083789666,-0.635208512992642,-0.117879006811929,0.379798142901339,0.340505423293898,-1.1975150064053,7,3,2,156,8,3,1,11
-0.981427232834035,-0.423399872969669,-0.636897482441565,-0.947000305473052,0.673341875254257,1.44718476423169,-0.101089842901823,0.363396390319795,0.342430062850265,-1.1975150064053,7,2,2,156,8,3,1,11
-0.981427232834035,-0.955222642522602,-0.636897482441565,-0.947000305473052,-0.772347083789666,-0.635208512992642,-0.139930445977442,0.402508261860427,0.34820398151909,-1.1975150064053,7,3,2,149,8,3,1,11
0.0648737423493683,1.44580074354726,-0.636897482441565,0.0882809816243597,2.11903083429818,0.405988125619525,0.0319705456991708,0.368443083421795,0.374186615529213,-1.1975150064053,7,1,1,96,8,3,1,10
0.0648737423493683,0.726275820034466,-0.636897482441565,0.0882809816243597,-0.772347083789666,0.405988125619525,0.00841559931782734,0.425218380819425,0.323183667287149,-1.1975150064053,7,1,2,165,8,3,1,4
-0.981427232834035,-0.399937103724686,-0.636897482441565,-0.947000305473052,-0.772347083789666,-0.635208512992642,-0.0940734758946141,0.435311767023424,0.300087992611575,-1.1975150064053,7,3,2,165,8,3,2,3
1.11117471753277,1.17988935877079,-0.636897482441565,1.12356226872177,0.673341875254257,0.405988125619525,0.0119237828214317,0.440358460125513,0.350128621075456,-1.1975150064053,7,1,2,165,8,3,1,11
